AGNo,timeOfDay,kWAvg,kWMedian,kWMax,kWMin
17,1970-01-01T07:00Z,0.4611272727272728,0.4296,1.3059,0.2091
17,1970-01-01T07:15Z,0.4561049586776863,0.4241,1.258,0.1731
17,1970-01-01T07:30Z,0.4518112947658398,0.4188,1.3485,0.166
17,1970-01-01T07:45Z,0.4357727272727273,0.3988,1.1944,0.1791
17,1970-01-01T08:00Z,0.42275177111716666,0.3924,1.409,0.1774
17,1970-01-01T08:15Z,0.4117356948228881,0.3842,1.2978,0.1683
17,1970-01-01T08:30Z,0.3964901907356946,0.3615,1.2104,0.17
17,1970-01-01T08:45Z,0.37948256130790187,0.3603,1.2452,0.1695
17,1970-01-01T09:00Z,0.36124794520547915,0.3346,1.0236,0.1651
17,1970-01-01T09:15Z,0.340152602739726,0.3078,1.1732,0.1268
17,1970-01-01T09:30Z,0.32550739726027406,0.2976,1.1018,0.1292
17,1970-01-01T09:45Z,0.30177616438356136,0.2696,1.0571,0.1192
18,1970-01-01T10:00Z,0.29888547945205496,0.2733,0.7393,0.1137
18,1970-01-01T10:15Z,0.27900000000000025,0.2546,0.7202,0.1118
18,1970-01-01T10:30Z,0.268682191780822,0.2457,0.7289,0.108
18,1970-01-01T10:45Z,0.2648301369863014,0.2366,0.645,0.1071
18,1970-01-01T11:00Z,0.25718904109589047,0.2314,0.6464,0.1171
18,1970-01-01T11:15Z,0.24913452054794524,0.221,0.648,0.1095
18,1970-01-01T11:30Z,0.246325205479452,0.2107,0.5973,0.1032
18,1970-01-01T11:45Z,0.2426942465753424,0.2082,0.6137,0.1234
18,1970-01-01T12:00Z,0.2420589041095892,0.2108,0.6848,0.1153
18,1970-01-01T12:15Z,0.23925369863013704,0.2077,0.6125,0.0914
18,1970-01-01T12:30Z,0.23722301369863005,0.2096,0.6517,0.0964
18,1970-01-01T12:45Z,0.23779260273972577,0.2125,0.5913,0.0979
18,1970-01-01T13:00Z,0.2373561643835617,0.206,0.5946,0.1018
18,1970-01-01T13:15Z,0.23748657534246573,0.2142,0.6141,0.0986
18,1970-01-01T13:30Z,0.23701287671232862,0.2115,0.6685,0.0989
18,1970-01-01T13:45Z,0.23657863013698652,0.2126,0.6658,0.0909
18,1970-01-01T14:00Z,0.2385095890410962,0.2117,0.6505,0.1036
18,1970-01-01T14:15Z,0.2391090410958904,0.2181,0.815,0.1056
18,1970-01-01T14:30Z,0.24072575342465766,0.215,0.6347,0.0842
18,1970-01-01T14:45Z,0.24358082191780814,0.2209,0.7055,0.109
18,1970-01-01T15:00Z,0.2542068493150687,0.2324,0.6427,0.1192
18,1970-01-01T15:15Z,0.2646065753424658,0.2492,0.683,0.1152
18,1970-01-01T15:30Z,0.2759200000000003,0.2549,0.6809,0.1189
18,1970-01-01T15:45Z,0.28130465753424677,0.2569,0.6281,0.1287
18,1970-01-01T16:00Z,0.304621917808219,0.2839,0.674,0.1346
18,1970-01-01T16:15Z,0.3229180821917809,0.3006,0.8009,0.149
18,1970-01-01T16:30Z,0.33024520547945213,0.3101,0.7215,0.1191
18,1970-01-01T16:45Z,0.3364408219178081,0.3212,0.7907,0.1474
18,1970-01-01T17:00Z,0.3496161643835615,0.3277,0.9609,0.1458
18,1970-01-01T17:15Z,0.3640616438356165,0.342,0.8121,0.1553
18,1970-01-01T17:30Z,0.3684487671232875,0.352,0.735,0.1448
18,1970-01-01T17:45Z,0.37001315068493157,0.3449,0.7986,0.1603
18,1970-01-01T18:00Z,0.37531890410958896,0.3595,0.7622,0.1555
18,1970-01-01T18:15Z,0.3827813698630138,0.3642,0.8364,0.1441
18,1970-01-01T18:30Z,0.39414273972602765,0.3792,0.9521,0.1662
18,1970-01-01T18:45Z,0.3977087671232874,0.3751,0.8896,0.1924
18,1970-01-01T19:00Z,0.39145863013698645,0.3797,1.0181,0.1617
18,1970-01-01T19:15Z,0.3951980821917808,0.3773,0.961,0.1675
18,1970-01-01T19:30Z,0.3937021978021981,0.3771,1.0119,0.1709
18,1970-01-01T19:45Z,0.39270824175824187,0.37565000000000004,0.8224,0.1705
18,1970-01-01T20:00Z,0.38613296703296734,0.3659,1.3228,0.1729
18,1970-01-01T20:15Z,0.3836343406593407,0.36050000000000004,1.3853,0.1857
18,1970-01-01T20:30Z,0.38221016483516496,0.35555000000000003,1.2254,0.1682
18,1970-01-01T20:45Z,0.3777142857142857,0.34245000000000003,1.0726,0.1668
18,1970-01-01T21:00Z,0.3733961538461539,0.33745,0.9146,0.1924
18,1970-01-01T21:15Z,0.38012280219780203,0.35645,1.1308,0.1684
18,1970-01-01T21:30Z,0.3740546703296705,0.34004999999999996,0.9441,0.1714
18,1970-01-01T21:45Z,0.36933983516483526,0.33465,0.9821,0.1899
18,1970-01-01T22:00Z,0.3779101648351647,0.33855,0.9799,0.1817
18,1970-01-01T22:15Z,0.3855008241758244,0.3405,1.1066,0.1528
18,1970-01-01T22:30Z,0.36966785714285705,0.33,0.9123,0.1682
18,1970-01-01T22:45Z,0.3655346153846155,0.32515000000000005,1.1878,0.1676
18,1970-01-01T23:00Z,0.36983956043956046,0.329,1.0359,0.1441
18,1970-01-01T23:15Z,0.35787719780219773,0.3194,0.9041,0.1791
18,1970-01-01T23:30Z,0.3685623626373625,0.33265,0.9981,0.174
18,1970-01-01T23:45Z,0.36398901098901104,0.32155,0.9872,0.1363
18,1970-01-02,0.3596021978021977,0.32425,1.0464,0.1625
18,1970-01-02T00:15Z,0.35528186813186796,0.32475,0.9289,0.1513
18,1970-01-02T00:30Z,0.3642109890109892,0.3297,0.9023,0.1577
18,1970-01-02T00:45Z,0.3657453296703299,0.3418,0.8648,0.1645
18,1970-01-02T01:00Z,0.37155879120879126,0.34015,0.9348,0.1657
18,1970-01-02T01:15Z,0.3759244505494502,0.3369,1.0647,0.1696
18,1970-01-02T01:30Z,0.3896598901098901,0.35235,0.9738,0.1916
18,1970-01-02T01:45Z,0.38950659340659327,0.358,1.0044,0.1796
18,1970-01-02T02:00Z,0.3951079670329672,0.35814999999999997,1.01,0.157
18,1970-01-02T02:15Z,0.4060431318681322,0.3758,1.0636,0.1894
18,1970-01-02T02:30Z,0.42225412087912106,0.38425,1.1164,0.193
18,1970-01-02T02:45Z,0.43107671232876715,0.3996,1.012,0.1945
18,1970-01-02T03:00Z,0.4519041095890411,0.418,1.1206,0.2057
18,1970-01-02T03:15Z,0.46460520547945255,0.443,1.05,0.2038
18,1970-01-02T03:30Z,0.47619589041095856,0.4505,1.076,0.2229
18,1970-01-02T03:45Z,0.4912764383561645,0.4624,1.0998,0.2181
18,1970-01-02T04:00Z,0.49911123287671205,0.4749,1.2561,0.2378
18,1970-01-02T04:15Z,0.510025753424658,0.4832,0.9964,0.2531
18,1970-01-02T04:30Z,0.5090879452054798,0.4881,1.0578,0.2518
18,1970-01-02T04:45Z,0.5112819178082193,0.4911,1.0296,0.2478
18,1970-01-01T05:00Z,0.5136649315068493,0.4872,0.9971,0.2525
18,1970-01-01T05:15Z,0.5162904109589042,0.488,1.2029,0.2532
18,1970-01-01T05:30Z,0.5166802739726032,0.4897,1.2055,0.2475
18,1970-01-01T05:45Z,0.5145619178082191,0.4893,1.1981,0.2636
18,1970-01-01T06:00Z,0.5030961643835621,0.4822,1.1047,0.2897
18,1970-01-01T06:15Z,0.5024380821917811,0.4719,1.1954,0.2385
18,1970-01-01T06:30Z,0.49728191780821934,0.4723,1.0022,0.2323
18,1970-01-01T06:45Z,0.4811383561643834,0.4648,1.1911,0.2278
18,1970-01-01T07:00Z,0.46703360881542716,0.4433,0.9497,0.2293
18,1970-01-01T07:15Z,0.4536068870523413,0.4334,0.8811,0.2242
18,1970-01-01T07:30Z,0.43139559228650143,0.4138,0.8681,0.2269
18,1970-01-01T07:45Z,0.41852424242424263,0.407,0.8325,0.2146
18,1970-01-01T08:00Z,0.4001397820163488,0.3875,0.8311,0.182
18,1970-01-01T08:15Z,0.3891596730245229,0.373,0.8869,0.1778
18,1970-01-01T08:30Z,0.3810561307901906,0.3534,0.9045,0.2
18,1970-01-01T08:45Z,0.36089509536784764,0.3309,0.7673,0.1738
18,1970-01-01T09:00Z,0.35434547945205475,0.3403,0.7628,0.1538
18,1970-01-01T09:15Z,0.3426890410958903,0.3225,0.7195,0.137
18,1970-01-01T09:30Z,0.32168273972602746,0.2893,0.7632,0.133
18,1970-01-01T09:45Z,0.3116895890410958,0.2888,0.8153,0.1431
19,1970-01-01T10:00Z,0.3298561643835618,0.3223,0.6873,0.1031
19,1970-01-01T10:15Z,0.31658986301369857,0.3081,0.6991,0.1289
19,1970-01-01T10:30Z,0.30461643835616437,0.2899,0.6422,0.1138
19,1970-01-01T10:45Z,0.29158219178082184,0.2745,0.7702,0.0988
19,1970-01-01T11:00Z,0.2816945205479454,0.2631,0.7921,0.1299
19,1970-01-01T11:15Z,0.2770312328767125,0.2599,0.7316,0.1182
19,1970-01-01T11:30Z,0.27276356164383564,0.2588,0.6219,0.1028
19,1970-01-01T11:45Z,0.26556986301369856,0.2496,0.6402,0.1087
19,1970-01-01T12:00Z,0.2643054794520546,0.2482,0.6652,0.1085
19,1970-01-01T12:15Z,0.25782438356164394,0.2437,0.6778,0.1142
19,1970-01-01T12:30Z,0.2592520547945203,0.2424,0.621,0.0927
19,1970-01-01T12:45Z,0.2562339726027397,0.2445,0.6133,0.1065
19,1970-01-01T13:00Z,0.24982301369863005,0.2327,0.6278,0.1032
19,1970-01-01T13:15Z,0.2500789041095893,0.237,0.5638,0.1023
19,1970-01-01T13:30Z,0.2504841095890413,0.2389,0.6099,0.1105
19,1970-01-01T13:45Z,0.2506199999999999,0.2379,0.6311,0.1028
19,1970-01-01T14:00Z,0.2567238356164385,0.242,0.7562,0.0978
19,1970-01-01T14:15Z,0.25366520547945215,0.2376,0.6487,0.1111
19,1970-01-01T14:30Z,0.2528860273972601,0.2394,0.5829,0.1086
19,1970-01-01T14:45Z,0.2563753424657538,0.2401,0.5492,0.1091
19,1970-01-01T15:00Z,0.2639942465753425,0.2507,0.5923,0.1017
19,1970-01-01T15:15Z,0.26848410958904106,0.2542,0.6078,0.1129
19,1970-01-01T15:30Z,0.27638027397260306,0.264,0.599,0.1073
19,1970-01-01T15:45Z,0.28617643835616424,0.276,0.7635,0.1069
19,1970-01-01T16:00Z,0.3015871232876712,0.2828,0.587,0.1025
19,1970-01-01T16:15Z,0.32858000000000015,0.3182,0.8071,0.1241
19,1970-01-01T16:30Z,0.3416512328767123,0.3199,0.8998,0.1322
19,1970-01-01T16:45Z,0.34625589041095894,0.3339,0.8576,0.136
19,1970-01-01T17:00Z,0.3599501369863012,0.3445,1.0749,0.1374
19,1970-01-01T17:15Z,0.38566410958904096,0.3654,0.9053,0.1406
19,1970-01-01T17:30Z,0.3903909589041098,0.3688,0.7723,0.1601
19,1970-01-01T17:45Z,0.3848536986301372,0.3611,0.8012,0.1591
19,1970-01-01T18:00Z,0.3905339726027397,0.3737,0.9763,0.1585
19,1970-01-01T18:15Z,0.41540876712328745,0.3935,1.0021,0.1637
19,1970-01-01T18:30Z,0.41930273972602733,0.4021,0.8472,0.1852
19,1970-01-01T18:45Z,0.4140230136986301,0.3913,0.8622,0.1936
19,1970-01-01T19:00Z,0.4124578082191778,0.393,0.8766,0.1797
19,1970-01-01T19:15Z,0.40849616438356173,0.385,0.8826,0.1542
19,1970-01-01T19:30Z,0.4143277472527475,0.39754999999999996,1.0279,0.1585
19,1970-01-01T19:45Z,0.41077417582417564,0.384,0.8121,0.1714
19,1970-01-01T20:00Z,0.410526923076923,0.38705,0.8884,0.1515
19,1970-01-01T20:15Z,0.41057637362637384,0.39605,0.7889,0.1761
19,1970-01-01T20:30Z,0.40806043956043947,0.39485000000000003,0.8788,0.1873
19,1970-01-01T20:45Z,0.4060271978021979,0.3826,1.0172,0.1645
19,1970-01-01T21:00Z,0.3968184065934064,0.37805,0.9184,0.1635
19,1970-01-01T21:15Z,0.4011892857142856,0.3852,0.9409,0.1862
19,1970-01-01T21:30Z,0.39487664835164854,0.3886,0.8582,0.1755
19,1970-01-01T21:45Z,0.3932697802197799,0.37765,0.9615,0.1768
19,1970-01-01T22:00Z,0.39833983516483507,0.37639999999999996,0.9431,0.1509
19,1970-01-01T22:15Z,0.3942972527472527,0.37324999999999997,0.9385,0.1611
19,1970-01-01T22:30Z,0.392973351648352,0.37315,0.87,0.1611
19,1970-01-01T22:45Z,0.3947714285714289,0.37145,0.8858,0.1645
19,1970-01-01T23:00Z,0.3895313186813187,0.3745,0.9192,0.1506
19,1970-01-01T23:15Z,0.3895401098901099,0.36965,0.8821,0.1493
19,1970-01-01T23:30Z,0.38069120879120893,0.3637,0.8882,0.1431
19,1970-01-01T23:45Z,0.3834368131868131,0.36415,0.9473,0.1648
19,1970-01-02,0.3757096153846153,0.35609999999999997,0.9411,0.1437
19,1970-01-02T00:15Z,0.37836758241758256,0.3504,0.8997,0.1469
19,1970-01-02T00:30Z,0.3785513736263735,0.3594,0.9138,0.1526
19,1970-01-02T00:45Z,0.38328736263736285,0.35845000000000005,1.0944,0.1612
19,1970-01-02T01:00Z,0.38844258241758267,0.36385,1.4042,0.1488
19,1970-01-02T01:15Z,0.39375934065934065,0.3731,1.274,0.1473
19,1970-01-02T01:30Z,0.3892766483516483,0.36745,1.2153,0.1481
19,1970-01-02T01:45Z,0.4009126373626373,0.38365000000000005,1.2259,0.1714
19,1970-01-02T02:00Z,0.4063469780219782,0.37970000000000004,1.1792,0.156
19,1970-01-02T02:15Z,0.42357445054945037,0.39995,1.2351,0.1638
19,1970-01-02T02:30Z,0.4377005494505495,0.41325,1.1483,0.1695
19,1970-01-02T02:45Z,0.4505654794520553,0.4188,1.077,0.1862
19,1970-01-02T03:00Z,0.4668597260273969,0.4496,1.1067,0.1961
19,1970-01-02T03:15Z,0.48215561643835597,0.465,1.2073,0.2156
19,1970-01-02T03:30Z,0.49888109589041113,0.4799,1.3455,0.1802
19,1970-01-02T03:45Z,0.5165641095890405,0.4947,1.3581,0.1792
19,1970-01-02T04:00Z,0.5244336986301367,0.5114,1.2324,0.2084
19,1970-01-02T04:15Z,0.5365441095890411,0.5235,1.1955,0.1954
19,1970-01-02T04:30Z,0.5332117808219174,0.5163,1.0731,0.1942
19,1970-01-02T04:45Z,0.5485079452054792,0.5423,1.2497,0.2202
19,1970-01-01T05:00Z,0.555526575342466,0.5374,1.3365,0.1865
19,1970-01-01T05:15Z,0.5651860273972603,0.5495,1.2656,0.2385
19,1970-01-01T05:30Z,0.5703375342465753,0.5579,1.3421,0.2531
19,1970-01-01T05:45Z,0.5654345205479454,0.5486,1.3332,0.2616
19,1970-01-01T06:00Z,0.5607010958904111,0.5308,1.2295,0.2349
19,1970-01-01T06:15Z,0.5503345205479455,0.5339,1.2793,0.2376
19,1970-01-01T06:30Z,0.5516643835616439,0.5376,1.1538,0.2268
19,1970-01-01T06:45Z,0.5436797260273971,0.5233,1.2049,0.2002
19,1970-01-01T07:00Z,0.5327517906336093,0.5232,1.08,0.222
19,1970-01-01T07:15Z,0.5193426997245173,0.5071,1.0162,0.2164
19,1970-01-01T07:30Z,0.513456749311295,0.5036,1.0404,0.2243
19,1970-01-01T07:45Z,0.5010256198347107,0.4928,0.9883,0.2109
19,1970-01-01T08:00Z,0.48427765667574907,0.4711,0.9588,0.2045
19,1970-01-01T08:15Z,0.46421880108991803,0.4573,0.8398,0.1751
19,1970-01-01T08:30Z,0.4461983651226162,0.4322,0.8712,0.2066
19,1970-01-01T08:45Z,0.43123188010899205,0.4269,0.7878,0.1943
19,1970-01-01T09:00Z,0.4113608219178081,0.401,0.8103,0.1706
19,1970-01-01T09:15Z,0.3869619178082189,0.3786,0.8338,0.1377
19,1970-01-01T09:30Z,0.3635808219178082,0.3619,0.7182,0.1373
19,1970-01-01T09:45Z,0.34591095890410967,0.3246,0.6572,0.1351
20,1970-01-01T10:00Z,0.3953712328767126,0.3459,1.3009,0.1559
20,1970-01-01T10:15Z,0.37653068493150704,0.3225,1.3897,0.1664
20,1970-01-01T10:30Z,0.3679950684931509,0.3155,1.4792,0.1514
20,1970-01-01T10:45Z,0.35406219178082204,0.3027,1.4168,0.1634
20,1970-01-01T11:00Z,0.3477684931506848,0.2898,1.2352,0.1523
20,1970-01-01T11:15Z,0.3353717808219177,0.283,1.4221,0.1218
20,1970-01-01T11:30Z,0.32828383561643815,0.2674,1.3582,0.137
20,1970-01-01T11:45Z,0.31929424657534244,0.2538,1.2196,0.1409
20,1970-01-01T12:00Z,0.31280602739726027,0.254,1.3921,0.1365
20,1970-01-01T12:15Z,0.30871178082191775,0.2463,1.1998,0.145
20,1970-01-01T12:30Z,0.3012660273972604,0.2389,1.1631,0.1468
20,1970-01-01T12:45Z,0.29780876712328774,0.2411,1.1035,0.1366
20,1970-01-01T13:00Z,0.2903863013698632,0.2318,1.3221,0.1377
20,1970-01-01T13:15Z,0.29179315068493156,0.2291,1.1938,0.1133
20,1970-01-01T13:30Z,0.2831364383561643,0.2283,1.1267,0.1195
20,1970-01-01T13:45Z,0.28266246575342446,0.2256,1.2752,0.1219
20,1970-01-01T14:00Z,0.2790279452054796,0.2238,1.1334,0.1236
20,1970-01-01T14:15Z,0.2770142465753427,0.2199,1.0892,0.1364
20,1970-01-01T14:30Z,0.2785402739726028,0.2242,1.2013,0.116
20,1970-01-01T14:45Z,0.28441671232876714,0.2295,1.2084,0.1229
20,1970-01-01T15:00Z,0.28182931506849324,0.2275,1.1665,0.1229
20,1970-01-01T15:15Z,0.3000989041095891,0.2467,1.3236,0.1322
20,1970-01-01T15:30Z,0.31575561643835603,0.2507,1.3143,0.136
20,1970-01-01T15:45Z,0.3185350684931508,0.2659,1.1891,0.1268
20,1970-01-01T16:00Z,0.32906520547945206,0.2865,1.2881,0.1303
20,1970-01-01T16:15Z,0.33858657534246567,0.3004,1.1507,0.1387
20,1970-01-01T16:30Z,0.3580936986301372,0.3217,1.1471,0.1279
20,1970-01-01T16:45Z,0.39253561643835677,0.3581,1.1558,0.1408
20,1970-01-01T17:00Z,0.39908821917808224,0.3683,1.1741,0.1488
20,1970-01-01T17:15Z,0.4103183561643834,0.3646,1.1561,0.171
20,1970-01-01T17:30Z,0.42053479452054765,0.3723,1.2162,0.1747
20,1970-01-01T17:45Z,0.4301594520547944,0.3951,1.194,0.1896
20,1970-01-01T18:00Z,0.434424109589041,0.391,1.248,0.1853
20,1970-01-01T18:15Z,0.43075671232876717,0.3876,1.1414,0.1629
20,1970-01-01T18:30Z,0.43484410958904124,0.3912,1.1649,0.1853
20,1970-01-01T18:45Z,0.4216043835616438,0.3786,1.2148,0.2115
20,1970-01-01T19:00Z,0.4184484931506852,0.3757,1.2705,0.1707
20,1970-01-01T19:15Z,0.42136356164383537,0.3814,1.1231,0.1706
20,1970-01-01T19:30Z,0.41735467032967016,0.38380000000000003,1.3867,0.1818
20,1970-01-01T19:45Z,0.40721071428571415,0.3668,1.211,0.1596
20,1970-01-01T20:00Z,0.4019571428571424,0.36005,1.0062,0.1721
20,1970-01-01T20:15Z,0.40342390109890114,0.3681,1.0441,0.1437
20,1970-01-01T20:30Z,0.40092994505494506,0.36955,1.0606,0.1744
20,1970-01-01T20:45Z,0.404595054945055,0.36695,1.1443,0.1683
20,1970-01-01T21:00Z,0.39351263736263736,0.3514,1.2574,0.1444
20,1970-01-01T21:15Z,0.3997104395604398,0.3603,1.1993,0.1444
20,1970-01-01T21:30Z,0.3974156593406595,0.3557,1.1634,0.1601
20,1970-01-01T21:45Z,0.3930258241758245,0.34415,1.0715,0.1659
20,1970-01-01T22:00Z,0.40414917582417603,0.36329999999999996,1.1815,0.1692
20,1970-01-01T22:15Z,0.4059684065934066,0.36419999999999997,1.1916,0.1605
20,1970-01-01T22:30Z,0.4130546703296704,0.36905,1.1533,0.1719
20,1970-01-01T22:45Z,0.41844038461538435,0.37275,1.1053,0.1711
20,1970-01-01T23:00Z,0.42607664835164805,0.37825,1.1996,0.134
20,1970-01-01T23:15Z,0.41839203296703276,0.38434999999999997,1.145,0.1735
20,1970-01-01T23:30Z,0.4167920329670329,0.37835,1.2004,0.1799
20,1970-01-01T23:45Z,0.4156008241758244,0.3795,1.0631,0.1605
20,1970-01-02,0.41833241758241757,0.3916,1.015,0.1751
20,1970-01-02T00:15Z,0.39891895604395605,0.3564,1.1593,0.146
20,1970-01-02T00:30Z,0.39865851648351636,0.35685,1.192,0.152
20,1970-01-02T00:45Z,0.41191181318681314,0.3752,1.4044,0.1365
20,1970-01-02T01:00Z,0.4169475274725281,0.38015,1.0442,0.1868
20,1970-01-02T01:15Z,0.42299258241758236,0.3809,1.2548,0.1647
20,1970-01-02T01:30Z,0.42930137362637366,0.3952,1.3534,0.1606
20,1970-01-02T01:45Z,0.43306538461538474,0.38945,1.3569,0.186
20,1970-01-02T02:00Z,0.4443956043956044,0.4018,1.4507,0.1827
20,1970-01-02T02:15Z,0.4602063186813187,0.41659999999999997,1.5043,0.1786
20,1970-01-02T02:30Z,0.48112802197802235,0.44205,1.5695,0.2246
20,1970-01-02T02:45Z,0.5056569863013699,0.4636,1.3242,0.2184
20,1970-01-02T03:00Z,0.5267893150684931,0.4854,1.43,0.2499
20,1970-01-02T03:15Z,0.547091780821918,0.5062,1.5268,0.2474
20,1970-01-02T03:30Z,0.5624164383561638,0.5258,1.4416,0.234
20,1970-01-02T03:45Z,0.5842802739726026,0.5433,1.4557,0.2607
20,1970-01-02T04:00Z,0.6018849315068494,0.5646,1.3212,0.2839
20,1970-01-02T04:15Z,0.6274353424657536,0.5963,1.5516,0.2851
20,1970-01-02T04:30Z,0.6406202739726028,0.5964,1.6978,0.2574
20,1970-01-02T04:45Z,0.6405408219178084,0.6015,1.7349,0.2691
20,1970-01-01T05:00Z,0.6413547945205478,0.6061,1.6764,0.2712
20,1970-01-01T05:15Z,0.6409372602739727,0.5986,1.6695,0.2568
20,1970-01-01T05:30Z,0.6490153424657537,0.6229,1.7854,0.2572
20,1970-01-01T05:45Z,0.6511441095890411,0.6195,1.8267,0.2622
20,1970-01-01T06:00Z,0.6340463013698632,0.6052,1.6506,0.2776
20,1970-01-01T06:15Z,0.6365967123287672,0.596,1.5585,0.2828
20,1970-01-01T06:30Z,0.6292115068493147,0.5946,1.5624,0.2554
20,1970-01-01T06:45Z,0.6300397260273978,0.5926,1.5225,0.2875
20,1970-01-01T07:00Z,0.6176388429752068,0.5893,1.544,0.2925
20,1970-01-01T07:15Z,0.610397520661157,0.5672,1.5525,0.2759
20,1970-01-01T07:30Z,0.6029482093663913,0.561,1.7137,0.2644
20,1970-01-01T07:45Z,0.5853308539944901,0.5424,1.6806,0.2483
20,1970-01-01T08:00Z,0.5680861035422347,0.525,1.5414,0.2523
20,1970-01-01T08:15Z,0.543225613079019,0.497,1.5979,0.264
20,1970-01-01T08:30Z,0.5148942779291558,0.4692,1.4934,0.2252
20,1970-01-01T08:45Z,0.49938610354223456,0.4544,1.436,0.189
20,1970-01-01T09:00Z,0.47601698630136974,0.4395,1.7085,0.1706
20,1970-01-01T09:15Z,0.45023506849315076,0.4055,1.3821,0.1881
20,1970-01-01T09:30Z,0.43739726027397247,0.3906,1.6951,0.1868
20,1970-01-01T09:45Z,0.4106471232876712,0.3664,1.3405,0.152
21,1970-01-01T10:00Z,0.34980328767123275,0.2868,1.0884,0.1506
21,1970-01-01T10:15Z,0.3352731506849314,0.2757,1.0576,0.1422
21,1970-01-01T10:30Z,0.3255131506849313,0.267,1.2351,0.1366
21,1970-01-01T10:45Z,0.3211232876712329,0.2594,1.1266,0.1399
21,1970-01-01T11:00Z,0.3101969863013698,0.2507,1.2068,0.1451
21,1970-01-01T11:15Z,0.30553342465753425,0.2419,1.1088,0.1236
21,1970-01-01T11:30Z,0.3056821917808221,0.2435,1.1435,0.1334
21,1970-01-01T11:45Z,0.2998123287671231,0.2298,1.1214,0.133
21,1970-01-01T12:00Z,0.28966410958904093,0.2307,0.9521,0.1308
21,1970-01-01T12:15Z,0.2891975342465752,0.2251,1.0686,0.1335
21,1970-01-01T12:30Z,0.28608273972602744,0.2206,0.9592,0.1295
21,1970-01-01T12:45Z,0.2833545205479453,0.2226,1.0264,0.1326
21,1970-01-01T13:00Z,0.28044904109589036,0.2162,1.1575,0.1197
21,1970-01-01T13:15Z,0.27433123287671246,0.212,1.0189,0.1208
21,1970-01-01T13:30Z,0.2734586301369867,0.2088,1.2261,0.1348
21,1970-01-01T13:45Z,0.2776635616438356,0.2109,0.9207,0.1253
21,1970-01-01T14:00Z,0.2734778082191779,0.2103,0.9044,0.1253
21,1970-01-01T14:15Z,0.27726904109589035,0.2146,0.9464,0.1243
21,1970-01-01T14:30Z,0.2803153424657536,0.2192,0.9997,0.1228
21,1970-01-01T14:45Z,0.29103095890410957,0.2287,0.9039,0.1328
21,1970-01-01T15:00Z,0.3006328767123289,0.2499,1.1515,0.1183
21,1970-01-01T15:15Z,0.3089783561643837,0.261,1.0476,0.1151
21,1970-01-01T15:30Z,0.3304750684931506,0.2938,1.0224,0.1087
21,1970-01-01T15:45Z,0.362347397260274,0.323,0.9612,0.1299
21,1970-01-01T16:00Z,0.3938131506849318,0.3523,1.1796,0.1245
21,1970-01-01T16:15Z,0.4437975342465751,0.4003,1.0949,0.1388
21,1970-01-01T16:30Z,0.4671945205479449,0.439,1.1971,0.1365
21,1970-01-01T16:45Z,0.48757205479452037,0.455,1.175,0.1194
21,1970-01-01T17:00Z,0.49703452054794506,0.4611,1.2568,0.1317
21,1970-01-01T17:15Z,0.5209057534246574,0.4851,1.3018,0.1935
21,1970-01-01T17:30Z,0.5182027397260275,0.4942,1.0699,0.1655
21,1970-01-01T17:45Z,0.517451506849315,0.4935,1.1489,0.1441
21,1970-01-01T18:00Z,0.5082819178082192,0.4946,1.4957,0.1991
21,1970-01-01T18:15Z,0.4960087671232876,0.477,1.1546,0.2459
21,1970-01-01T18:30Z,0.5035290410958908,0.4741,1.1624,0.1978
21,1970-01-01T18:45Z,0.4967947945205479,0.4688,1.2814,0.1909
21,1970-01-01T19:00Z,0.5002246575342468,0.4765,1.2735,0.2235
21,1970-01-01T19:15Z,0.49788712328767143,0.4695,1.1882,0.1734
21,1970-01-01T19:30Z,0.4960186813186812,0.4629,1.3108,0.1898
21,1970-01-01T19:45Z,0.49552335164835204,0.4595,1.2612,0.2114
21,1970-01-01T20:00Z,0.49145467032967,0.4544,1.3736,0.2055
21,1970-01-01T20:15Z,0.4945445054945057,0.45575,1.3239,0.1943
21,1970-01-01T20:30Z,0.498113736263736,0.465,1.6511,0.1615
21,1970-01-01T20:45Z,0.497011813186813,0.45330000000000004,1.4361,0.1798
21,1970-01-01T21:00Z,0.5025884615384616,0.46225,1.6312,0.1695
21,1970-01-01T21:15Z,0.49703598901098867,0.4596,1.7615,0.1782
21,1970-01-01T21:30Z,0.48416401098901135,0.4537,1.3717,0.2009
21,1970-01-01T21:45Z,0.4979832417582419,0.45655,1.5731,0.1811
21,1970-01-01T22:00Z,0.49864010989010993,0.4549,1.675,0.1822
21,1970-01-01T22:15Z,0.4947554945054948,0.4704,1.8188,0.1893
21,1970-01-01T22:30Z,0.4868777472527471,0.4355,1.7324,0.1734
21,1970-01-01T22:45Z,0.48687637362637376,0.44415,1.4743,0.1588
21,1970-01-01T23:00Z,0.48416043956043947,0.43895,1.416,0.1449
21,1970-01-01T23:15Z,0.46583956043956026,0.41835,1.5528,0.1838
21,1970-01-01T23:30Z,0.47000164835164876,0.42464999999999997,1.5844,0.1722
21,1970-01-01T23:45Z,0.4580131868131867,0.41515,1.5169,0.1547
21,1970-01-02,0.47474258241758255,0.42155,1.7144,0.168
21,1970-01-02T00:15Z,0.4671618131868134,0.42495000000000005,1.7346,0.1465
21,1970-01-02T00:30Z,0.4616516483516487,0.40725,1.6282,0.1412
