resolution,AGNo,timeOfDay,kWAvg,kWMedian,kWMin,kWMax,kVARAvg,kVARMedian,kVARMin,kVARMax
15,13,1970-01-01T13:45Z,0.2656287671232875,0.2544,0.0771,0.594,0.026712876712328765,0.0209,-0.0295,0.1414
15,13,1970-01-01T14:00Z,0.25429780821917825,0.2422,0.0813,0.5674,0.024809041095890418,0.0179,-0.0312,0.1217
15,13,1970-01-01T14:15Z,0.25622767123287676,0.2481,0.0949,0.5913,0.024914246575342473,0.0194,-0.0459,0.1443
15,13,1970-01-01T14:30Z,0.2482736986301369,0.2285,0.0889,0.6003,0.023635342465753436,0.0165,-0.0512,0.1593
15,13,1970-01-01T14:45Z,0.23596109589041092,0.218,0.0947,0.5967,0.02161397260273973,0.0145,-0.057,0.1111
15,13,1970-01-01T15:00Z,0.2280090410958904,0.2132,0.0964,0.5268,0.02096794520547947,0.0154,-0.0345,0.1282
15,13,1970-01-01T15:15Z,0.22509835616438345,0.2114,0.0812,0.5165,0.020478356164383562,0.0133,-0.0407,0.1523
15,13,1970-01-01T15:30Z,0.21924258241758232,0.2002,0.0922,0.5316,0.019590934065934058,0.0156,-0.0627,0.1249
15,13,1970-01-01T15:45Z,0.21715137362637366,0.20145,0.0866,0.5531,0.01916923076923077,0.01465,-0.0515,0.1282
15,13,1970-01-01T16:00Z,0.20950384615384626,0.19190000000000002,0.079,0.5695,0.0181239010989011,0.012150000000000001,-0.0592,0.126
15,13,1970-01-01T16:15Z,0.2109664835164835,0.19045,0.09,0.5537,0.018322527472527474,0.0138,-0.0444,0.1706
15,13,1970-01-01T16:30Z,0.20653351648351673,0.18995,0.0823,0.4803,0.016388736263736256,0.0115,-0.0403,0.1128
15,13,1970-01-01T16:45Z,0.2062846153846152,0.1921,0.0748,0.4884,0.015813186813186803,0.0114,-0.0608,0.1163
15,13,1970-01-01T17:00Z,0.2031837912087915,0.1896,0.086,0.5233,0.015248626373626378,0.01095,-0.0534,0.1118
15,13,1970-01-01T17:15Z,0.20718708791208776,0.19369999999999998,0.0873,0.4091,0.016591208791208786,0.013399999999999999,-0.0294,0.0991
15,13,1970-01-01T17:30Z,0.20538598901098912,0.1921,0.0755,0.4898,0.015122527472527472,0.012750000000000001,-0.0509,0.0858
15,13,1970-01-01T17:45Z,0.20321785714285714,0.1955,0.0862,0.4413,0.015418681318681316,0.0115,-0.0305,0.1074
15,13,1970-01-01T18:00Z,0.20710467032967028,0.20065,0.0877,0.4448,0.01523626373626373,0.014450000000000001,-0.0485,0.0943
15,13,1970-01-01T18:15Z,0.20541456043956027,0.19635,0.0791,0.5122,0.015625549450549458,0.01315,-0.0428,0.0902
15,13,1970-01-01T18:30Z,0.20360137362637343,0.195,0.0818,0.522,0.013923626373626371,0.0114,-0.0345,0.0921
15,13,1970-01-01T18:45Z,0.20520549450549458,0.1904,0.0714,0.5413,0.014819505494505485,0.0119,-0.0518,0.1629
15,13,1970-01-01T19:00Z,0.20360412087912097,0.18845,0.0673,0.499,0.015611538461538458,0.01335,-0.0454,0.0978
15,13,1970-01-01T19:15Z,0.20124917582417606,0.18614999999999998,0.0812,0.5084,0.01481043956043958,0.0127,-0.0535,0.0855
15,13,1970-01-01T19:30Z,0.20146483516483527,0.1916,0.0824,0.4838,0.015806868131868126,0.0139,-0.0644,0.1098
15,13,1970-01-01T19:45Z,0.20409615384615398,0.1911,0.0768,0.4751,0.016441208791208792,0.01415,-0.0459,0.1052
15,13,1970-01-01T20:00Z,0.20573571428571413,0.19595,0.0789,0.5472,0.01618214285714286,0.0134,-0.0603,0.1156
15,13,1970-01-01T20:15Z,0.20619697802197798,0.19465,0.0708,0.5526,0.017679395604395593,0.015349999999999999,-0.0336,0.1091
15,13,1970-01-01T20:30Z,0.20662032967032967,0.19095,0.0778,0.4983,0.018087637362637375,0.01425,-0.029,0.0935
15,13,1970-01-01T20:45Z,0.2111623626373626,0.19974999999999998,0.0863,0.4788,0.01909917582417581,0.01625,-0.0335,0.1102
15,13,1970-01-01T21:00Z,0.21218928571428533,0.1974,0.0859,0.4826,0.019360989010989,0.0163,-0.0443,0.0988
15,13,1970-01-01T21:15Z,0.21471071428571425,0.20215,0.0879,0.4579,0.01932609890109889,0.01705,-0.0445,0.0982
15,13,1970-01-01T21:30Z,0.220896978021978,0.2071,0.0848,0.5889,0.020249999999999994,0.0176,-0.0375,0.0976
15,13,1970-01-01T21:45Z,0.22414807692307692,0.2124,0.0953,0.476,0.020493956043956034,0.0167,-0.0545,0.0985
15,13,1970-01-01T22:00Z,0.22988736263736267,0.2175,0.0896,0.5306,0.020401923076923074,0.016649999999999998,-0.0373,0.1239
15,13,1970-01-01T22:15Z,0.2352370879120878,0.22560000000000002,0.0924,0.6221,0.0207076923076923,0.016649999999999998,-0.0435,0.1357
15,13,1970-01-01T22:30Z,0.24042472527472517,0.2359,0.0935,0.5709,0.022498076923076923,0.0194,-0.0451,0.1051
15,13,1970-01-01T22:45Z,0.24588630136986292,0.2319,0.0971,0.4949,0.023120000000000016,0.0207,-0.0345,0.1155
15,13,1970-01-01T23:00Z,0.26767890410958906,0.2573,0.0947,0.5765,0.02684547945205477,0.0238,-0.037,0.1073
15,13,1970-01-01T23:15Z,0.28252684931506866,0.2675,0.1026,0.679,0.030417260273972603,0.0263,-0.034,0.1256
15,13,1970-01-01T23:30Z,0.29099397260273974,0.2816,0.1189,0.5465,0.031493698630137006,0.0285,-0.0376,0.1325
15,13,1970-01-01T23:45Z,0.306849589041096,0.2913,0.1131,0.6939,0.03578986301369864,0.0329,-0.0382,0.1264
15,13,1970-01-02,0.3096487671232874,0.2999,0.1411,0.5903,0.03501397260273971,0.0317,-0.0335,0.1315
15,13,1970-01-02T00:15Z,0.32073260273972587,0.3068,0.1025,0.66,0.038330410958904104,0.0349,-0.0286,0.1635
15,13,1970-01-02T00:30Z,0.32485178082191785,0.313,0.1403,0.668,0.03896794520547941,0.0363,-0.0218,0.143
15,13,1970-01-02T00:45Z,0.3226515068493151,0.3076,0.1269,0.7521,0.0377254794520548,0.035,-0.0344,0.1358
15,13,1970-01-02T01:00Z,0.32449726027397224,0.3184,0.1363,0.6378,0.0383512328767123,0.0333,-0.0253,0.1394
15,13,1970-01-02T01:15Z,0.32553315068493155,0.3136,0.1506,0.6823,0.03579945205479455,0.0297,-0.03,0.1617
15,13,1970-01-02T01:30Z,0.327326301369863,0.3099,0.157,0.6386,0.034961643835616424,0.0295,-0.0259,0.1467
15,13,1970-01-02T01:45Z,0.3295120547945207,0.3182,0.1363,0.6857,0.032256438356164374,0.0265,-0.0206,0.1429
15,13,1970-01-02T02:00Z,0.3359194520547945,0.3214,0.1147,0.7032,0.02911561643835619,0.0231,-0.024,0.1332
15,13,1970-01-02T02:15Z,0.33158767123287664,0.3146,0.125,0.7572,0.027954246575342442,0.0214,-0.0437,0.1585
15,13,1970-01-02T02:30Z,0.3282342465753425,0.3153,0.1341,0.6369,0.02437041095890411,0.0179,-0.0467,0.1378
15,13,1970-01-02T02:45Z,0.3163857534246578,0.3011,0.1541,0.6383,0.022593698630136983,0.0143,-0.0341,0.1429
15,13,1970-01-02T03:00Z,0.3094649315068494,0.2922,0.1501,0.6413,0.02030876712328767,0.014,-0.0483,0.1188
15,13,1970-01-02T03:15Z,0.30208739726027406,0.2915,0.122,0.6397,0.021018356164383543,0.0126,-0.0478,0.1284
15,13,1970-01-02T03:30Z,0.2909821917808221,0.2798,0.1332,0.6096,0.020093972602739714,0.0155,-0.0489,0.1314
15,13,1970-01-02T03:45Z,0.28917123287671237,0.2754,0.1049,0.5825,0.02215561643835617,0.0152,-0.0458,0.1241
15,13,1970-01-02T04:00Z,0.28408,0.2725,0.1251,0.5793,0.021755890410958906,0.0132,-0.0377,0.1201
15,13,1970-01-02T04:15Z,0.272557808219178,0.258,0.1239,0.6557,0.02154794520547946,0.0156,-0.0492,0.135
15,13,1970-01-02T04:30Z,0.26517260273972626,0.2486,0.1185,0.5326,0.02191671232876713,0.0156,-0.0636,0.1365
15,13,1970-01-02T04:45Z,0.25891534246575315,0.2465,0.1144,0.5595,0.022805205479452063,0.0151,-0.0456,0.16
15,14,1970-01-01T05:00Z,0.2841846575342466,0.2263,0.0941,0.9103,0.01716602739726025,-0.0097,-0.0564,0.2367
15,14,1970-01-01T05:15Z,0.27457698630137,0.2158,0.085,0.8828,0.01512328767123286,-0.0102,-0.0678,0.2215
15,14,1970-01-01T05:30Z,0.26565260273972596,0.2104,0.0816,0.9636,0.015877808219178082,-0.0104,-0.073,0.2333
15,14,1970-01-01T05:45Z,0.2541994520547944,0.1996,0.0716,0.8616,0.014590958904109585,-0.0117,-0.0519,0.2246
15,14,1970-01-01T06:00Z,0.2551352459016394,0.19274999999999998,0.0623,0.8448,0.01594262295081966,-0.0119,-0.055,0.1905
15,14,1970-01-01T06:15Z,0.24429808743169407,0.18655,0.0845,0.8719,0.01429153005464482,-0.0133,-0.0694,0.1923
15,14,1970-01-01T06:30Z,0.24064207650273226,0.18415,0.0706,0.78,0.014479234972677592,-0.013399999999999999,-0.0478,0.2058
15,14,1970-01-01T06:45Z,0.23615710382513672,0.1711,0.0716,0.7354,0.01580081967213115,-0.0129,-0.0458,0.187
15,14,1970-01-01T07:00Z,0.2329305785123967,0.1649,0.0706,0.8254,0.015179889807162526,-0.0127,-0.0433,0.2082
15,14,1970-01-01T07:15Z,0.2309214876033059,0.1692,0.0661,0.8207,0.016284297520661146,-0.0115,-0.0435,0.2521
15,14,1970-01-01T07:30Z,0.2281688705234159,0.1638,0.0583,0.8144,0.016086501377410467,-0.0124,-0.0399,0.2024
15,14,1970-01-01T07:45Z,0.22800909090909105,0.1667,0.0671,0.7618,0.016886501377410473,-0.0107,-0.0486,0.1884
15,14,1970-01-01T08:00Z,0.2213896174863387,0.16225,0.0593,0.7787,0.01579617486338799,-0.0112,-0.0424,0.214
15,14,1970-01-01T08:15Z,0.22055327868852473,0.15565,0.0526,0.7569,0.016651366120218593,-0.0105,-0.0458,0.1974
15,14,1970-01-01T08:30Z,0.21928688524590184,0.16544999999999999,0.0638,0.8336,0.016881693989071044,-0.009649999999999999,-0.0457,0.2074
15,14,1970-01-01T08:45Z,0.21558579234972663,0.15415,0.071,0.7032,0.01690928961748635,-0.009649999999999999,-0.0391,0.2087
15,14,1970-01-01T09:00Z,0.2081868493150686,0.1486,0.0488,0.7098,0.014594246575342461,-0.0099,-0.0653,0.1916
15,14,1970-01-01T09:15Z,0.21409205479452056,0.1528,0.062,0.7731,0.016675342465753414,-0.0103,-0.041,0.193
15,14,1970-01-01T09:30Z,0.21255698630137002,0.1591,0.0587,0.7361,0.015956438356164386,-0.0098,-0.0566,0.1932
15,14,1970-01-01T09:45Z,0.215369589041096,0.1577,0.0745,0.905,0.015906301369863016,-0.0093,-0.0427,0.2172
15,14,1970-01-01T10:00Z,0.2138841095890414,0.1625,0.0638,0.7869,0.014408219178082195,-0.0103,-0.0445,0.245
15,14,1970-01-01T10:15Z,0.2168191780821917,0.1664,0.0522,0.6806,0.014945205479452058,-0.0123,-0.043,0.179
15,14,1970-01-01T10:30Z,0.22203013698630109,0.1777,0.0696,0.6736,0.01596602739726028,-0.0099,-0.0518,0.3133
15,14,1970-01-01T10:45Z,0.22030547945205473,0.1749,0.0563,0.7589,0.013664931506849306,-0.01,-0.0518,0.1774
15,14,1970-01-01T11:00Z,0.23156575342465754,0.1717,0.0769,0.719,0.013139726027397249,-0.0123,-0.0651,0.2138
15,14,1970-01-01T11:15Z,0.23911972602739723,0.1985,0.073,0.7613,0.011827671232876714,-0.0104,-0.0671,0.2012
15,14,1970-01-01T11:30Z,0.24973972602739714,0.2051,0.07,0.7076,0.012346301369863014,-0.0117,-0.0746,0.1723
15,14,1970-01-01T11:45Z,0.25284328767123304,0.222,0.0674,0.7436,0.012170136986301362,-0.0091,-0.0532,0.1675
15,14,1970-01-01T12:00Z,0.2594926027397261,0.2329,0.0717,0.7933,0.011184657534246599,-0.0093,-0.0701,0.1965
15,14,1970-01-01T12:15Z,0.26528109589041104,0.2422,0.08,0.7828,0.01025616438356165,-0.0062,-0.0703,0.1637
15,14,1970-01-01T12:30Z,0.25990767123287684,0.2352,0.0718,0.6697,0.01057068493150685,-0.0084,-0.0707,0.1739
15,14,1970-01-01T12:45Z,0.2668336986301369,0.232,0.1017,0.7843,0.01301178082191782,-0.0078,-0.0686,0.1746
15,14,1970-01-01T13:00Z,0.262787123287671,0.2306,0.1041,0.7993,0.013560273972602746,-0.0076,-0.0683,0.1791
15,14,1970-01-01T13:15Z,0.2635830136986299,0.2412,0.0806,0.6727,0.013437808219178077,-0.0029,-0.0533,0.2141
15,14,1970-01-01T13:30Z,0.26611780821917796,0.2406,0.0967,0.6752,0.016818630136986312,-0.0011,-0.0533,0.198
15,14,1970-01-01T13:45Z,0.26981013698630135,0.2499,0.0955,0.6931,0.01657616438356164,0.0032,-0.0657,0.1712
15,14,1970-01-01T14:00Z,0.270234794520548,0.241,0.088,0.6827,0.01821945205479452,0.0042,-0.0563,0.205
15,14,1970-01-01T14:15Z,0.2759345205479452,0.2522,0.0993,0.7231,0.018674794520547947,0.0041,-0.0556,0.2197
15,14,1970-01-01T14:30Z,0.2737276712328767,0.2427,0.0948,0.7591,0.016942465753424663,0.0022,-0.0601,0.1702
15,14,1970-01-01T14:45Z,0.27394410958904103,0.2451,0.1131,0.7133,0.016320547945205488,0.0029,-0.0493,0.1886
15,14,1970-01-01T15:00Z,0.27198684931506845,0.2333,0.074,0.7669,0.013712602739726036,0.0011,-0.0577,0.1455
15,14,1970-01-01T15:15Z,0.27249643835616444,0.2378,0.1081,0.6645,0.012936438356164379,0.0025,-0.0638,0.1885
15,14,1970-01-01T15:30Z,0.26703076923076907,0.2346,0.1005,0.8146,0.015401098901098887,0.0015500000000000002,-0.0747,0.2427
15,14,1970-01-01T15:45Z,0.2631689560439561,0.22965000000000002,0.0838,0.9399,0.012916208791208795,-0.00085,-0.0843,0.1763
15,14,1970-01-01T16:00Z,0.26006291208791205,0.22970000000000002,0.102,0.7614,0.010000274725274722,-0.0043,-0.0666,0.1817
15,14,1970-01-01T16:15Z,0.2540604395604398,0.22435,0.0947,0.7406,0.010037637362637363,-0.00115,-0.0641,0.1995
15,14,1970-01-01T16:30Z,0.24954368131868143,0.22010000000000002,0.0997,0.717,0.007946703296703297,-0.00415,-0.0599,0.1762
15,14,1970-01-01T16:45Z,0.24609999999999999,0.22025,0.082,0.6717,0.007272252747252748,-0.002,-0.0613,0.185
15,14,1970-01-01T17:00Z,0.2513958791208792,0.222,0.08,0.8078,0.008406318681318678,-0.004399999999999999,-0.0641,0.2203
15,14,1970-01-01T17:15Z,0.25708214285714287,0.2283,0.0948,0.7901,0.012590384615384621,0.005350000000000001,-0.0766,0.2154
15,14,1970-01-01T17:30Z,0.25312115384615386,0.22635,0.0928,0.8038,0.011106868131868147,-0.0015,-0.0804,0.214
15,14,1970-01-01T17:45Z,0.2552332417582421,0.22305,0.0925,0.8912,0.009477197802197794,-0.005,-0.0588,0.2223
15,14,1970-01-01T18:00Z,0.25213406593406595,0.21985,0.1017,0.818,0.010732692307692316,-0.00135,-0.067,0.2764
15,14,1970-01-01T18:15Z,0.24872884615384616,0.2163,0.0822,0.7973,0.010217032967032968,-0.0049,-0.0556,0.2484
15,14,1970-01-01T18:30Z,0.24392087912087884,0.2015,0.0892,0.8699,0.009548626373626388,-0.0026,-0.0668,0.2599
15,14,1970-01-01T18:45Z,0.2430821428571428,0.21065,0.0875,0.6967,0.008827472527472534,-0.00215,-0.0682,0.1983
15,14,1970-01-01T19:00Z,0.2492420329670331,0.21375,0.1051,0.7888,0.009241758241758238,-0.00135,-0.0784,0.2526
15,14,1970-01-01T19:15Z,0.24246730769230793,0.20655,0.0958,0.716,0.00983516483516484,-0.0014,-0.0602,0.1943
15,14,1970-01-01T19:30Z,0.2489120879120879,0.21675,0.0967,0.7936,0.010776648351648353,0.00019999999999999998,-0.0822,0.2045
15,14,1970-01-01T19:45Z,0.24599038461538453,0.21265,0.0926,0.9148,0.008176373626373626,-0.00405,-0.0669,0.1995
15,14,1970-01-01T20:00Z,0.2463862637362637,0.20929999999999999,0.0892,0.9145,0.009198901098901103,-0.00215,-0.0657,0.2229
15,14,1970-01-01T20:15Z,0.2438390109890109,0.20435,0.1003,0.8016,0.009750549450549456,-0.0010999999999999998,-0.0592,0.1829
15,14,1970-01-01T20:30Z,0.24488626373626374,0.2079,0.0813,0.8314,0.01089807692307693,0.0008500000000000001,-0.0612,0.2159
15,14,1970-01-01T20:45Z,0.24935796703296703,0.21245,0.089,1.0683,0.010208516483516486,0.0015500000000000002,-0.0577,0.1597
15,14,1970-01-01T21:00Z,0.2531804945054944,0.21215,0.0875,0.9948,0.011365384615384604,-0.00215,-0.0738,0.1921
15,14,1970-01-01T21:15Z,0.2548288461538461,0.21760000000000002,0.0896,0.8314,0.010518956043956048,-0.00195,-0.0764,0.1454
15,14,1970-01-01T21:30Z,0.2547618131868133,0.22235,0.0935,0.9035,0.007721153846153859,-0.0048000000000000004,-0.0663,0.2333
15,14,1970-01-01T21:45Z,0.258128846153846,0.23325,0.1003,0.9273,0.007878296703296721,-0.0018999999999999998,-0.059,0.1791
15,14,1970-01-01T22:00Z,0.26127994505494506,0.22765,0.0971,1.1944,0.007070604395604401,-0.0046,-0.0628,0.2001
15,14,1970-01-01T22:15Z,0.2691788461538459,0.23155,0.1034,0.8686,0.007163736263736263,-0.00475,-0.073,0.2236
15,14,1970-01-01T22:30Z,0.27165384615384636,0.2414,0.0938,0.9308,0.006459615384615401,-0.005849999999999999,-0.0725,0.2157
15,14,1970-01-01T22:45Z,0.2777224657534247,0.237,0.1089,0.9031,0.0060490410958904135,-0.0076,-0.0612,0.1921
15,14,1970-01-01T23:00Z,0.2885043835616439,0.2548,0.1172,0.9042,0.006893150684931513,-0.0087,-0.0632,0.2287
15,14,1970-01-01T23:15Z,0.29493534246575326,0.2566,0.1272,0.99,0.007704931506849298,-0.0069,-0.0874,0.2362
15,14,1970-01-01T23:30Z,0.30053863013698606,0.2599,0.1102,1.0122,0.008053698630136994,-0.0065,-0.0626,0.2258
15,14,1970-01-01T23:45Z,0.3104786301369865,0.2744,0.1303,0.9373,0.010103013698630123,-0.0039,-0.0774,0.2014
15,14,1970-01-02,0.31516027397260266,0.2777,0.1378,0.9534,0.011018630136986288,-0.0048,-0.0936,0.2418
15,14,1970-01-02T00:15Z,0.31605863013698626,0.2753,0.1288,0.9458,0.011738356164383566,-0.0062,-0.0775,0.2113
15,14,1970-01-02T00:30Z,0.3233008219178082,0.2897,0.128,0.9178,0.012206027397260266,-0.0015,-0.0761,0.2418
15,14,1970-01-02T00:45Z,0.3348087671232878,0.2888,0.1453,0.9801,0.013733698630137004,-0.0004,-0.0746,0.268
15,14,1970-01-02T01:00Z,0.3364304109589042,0.2876,0.1478,1.004,0.014363561643835617,-0.0007,-0.0685,0.2273
15,14,1970-01-02T01:15Z,0.34281643835616465,0.3048,0.144,0.9674,0.014968767123287673,0.0008,-0.0823,0.2301
15,14,1970-01-02T01:30Z,0.34377452054794505,0.3077,0.1362,0.9512,0.014837534246575329,-0.0021,-0.0651,0.2198
15,14,1970-01-02T01:45Z,0.34103698630136997,0.2979,0.1329,0.891,0.010189041095890415,-0.0062,-0.0646,0.2116
15,14,1970-01-02T02:00Z,0.3338879452054794,0.2892,0.1447,0.9031,0.008843835616438355,-0.0068,-0.066,0.192
15,14,1970-01-02T02:15Z,0.3352668493150687,0.293,0.1275,0.8996,0.0108613698630137,-0.0089,-0.0832,0.2509
15,14,1970-01-02T02:30Z,0.3361468493150684,0.2918,0.1253,0.8632,0.009448219178082189,-0.0092,-0.0758,0.3061
15,14,1970-01-02T02:45Z,0.33040054794520546,0.2831,0.1029,0.945,0.00920904109589042,-0.0088,-0.0722,0.2303
15,14,1970-01-02T03:00Z,0.3286545205479452,0.2837,0.1004,0.9421,0.010954794520547938,-0.0085,-0.0722,0.2193
15,14,1970-01-02T03:15Z,0.32576109589041086,0.2747,0.1305,0.9596,0.010277534246575336,-0.01,-0.0777,0.2062
15,14,1970-01-02T03:30Z,0.31862109589041065,0.2672,0.1216,0.9162,0.01015808219178082,-0.0098,-0.0621,0.1974
15,14,1970-01-02T03:45Z,0.3166876712328768,0.2675,0.1149,0.8881,0.012314246575342476,-0.0067,-0.0573,0.2131
15,14,1970-01-02T04:00Z,0.3149676712328766,0.2674,0.1167,1.0158,0.015423013698630158,-0.0086,-0.063,0.225
15,14,1970-01-02T04:15Z,0.30878356164383564,0.2628,0.1232,0.8958,0.015788493150684948,-0.0038,-0.0817,0.2042
15,14,1970-01-02T04:30Z,0.30239698630136963,0.2539,0.1047,0.9103,0.01721315068493151,-0.0061,-0.0577,0.2278
15,14,1970-01-02T04:45Z,0.29352575342465725,0.2479,0.093,0.9478,0.017899452054794516,-0.0081,-0.0457,0.2277
15,15,1970-01-01T05:00Z,0.30014739726027395,0.2567,0.1357,0.8104,0.013880821917808223,0.0069,-0.0628,0.1967
15,15,1970-01-01T05:15Z,0.28313205479452064,0.2399,0.1171,0.8321,0.015222465753424659,0.0067,-0.0629,0.1784
15,15,1970-01-01T05:30Z,0.2713660273972602,0.2269,0.1202,0.8932,0.012110958904109593,0.0034,-0.0644,0.1692
15,15,1970-01-01T05:45Z,0.2586054794520546,0.2211,0.109,0.7521,0.008681369863013707,-0.001,-0.0646,0.1932
15,15,1970-01-01T06:00Z,0.24707950819672123,0.20965,0.1201,0.8186,0.005011475409836073,-0.00405,-0.0646,0.2032
15,15,1970-01-01T06:15Z,0.23779371584699446,0.2008,0.114,0.7432,0.003769398907103825,-0.0040999999999999995,-0.0584,0.1896
15,15,1970-01-01T06:30Z,0.22808907103825155,0.19355,0.1011,0.74,-0.0001404371584699424,-0.0081,-0.0632,0.1619
15,15,1970-01-01T06:45Z,0.22363551912568297,0.18585000000000002,0.1009,0.7481,-0.0006778688524590148,-0.0095,-0.0689,0.178
15,15,1970-01-01T07:00Z,0.22158154269972463,0.1852,0.096,0.7646,0.00005151515151514877,-0.0079,-0.0625,0.1981
15,15,1970-01-01T07:15Z,0.21655757575757592,0.1804,0.1059,0.7915,-0.0013410468319559256,-0.0135,-0.0566,0.1928
15,15,1970-01-01T07:30Z,0.21562506887052355,0.1798,0.0993,0.7742,-0.000663911845730032,-0.0108,-0.0626,0.1765
15,15,1970-01-01T07:45Z,0.21255206611570246,0.176,0.0896,0.6918,-0.0023476584022038543,-0.0134,-0.0557,0.1541
15,15,1970-01-01T08:00Z,0.2096759562841531,0.17375000000000002,0.0918,0.7443,-0.0023609289617486312,-0.01205,-0.0582,0.1781
15,15,1970-01-01T08:15Z,0.20844754098360635,0.17185,0.0993,0.6884,-0.0034155737704918026,-0.01185,-0.0584,0.1478
15,15,1970-01-01T08:30Z,0.2026136612021858,0.16795,0.0899,0.6802,-0.004159562841530049,-0.01325,-0.0589,0.1803
15,15,1970-01-01T08:45Z,0.20343142076502752,0.16705,0.0899,0.7026,-0.003943715846994534,-0.0111,-0.0606,0.1573
15,15,1970-01-01T09:00Z,0.2037273972602739,0.167,0.0972,0.6562,-0.002999999999999999,-0.0124,-0.064,0.1501
15,15,1970-01-01T09:15Z,0.20012410958904125,0.1647,0.0971,0.6208,-0.004775890410958905,-0.015,-0.0599,0.1445
15,15,1970-01-01T09:30Z,0.19972246575342464,0.1624,0.0947,0.6399,-0.005574246575342466,-0.0166,-0.0596,0.1251
15,15,1970-01-01T09:45Z,0.19476575342465746,0.1655,0.0952,0.6089,-0.006648767123287669,-0.0137,-0.061,0.1304
15,15,1970-01-01T10:00Z,0.19950794520547951,0.1651,0.094,0.6093,-0.0051863013698630195,-0.0149,-0.0662,0.1271
15,15,1970-01-01T10:15Z,0.19893095890410953,0.1647,0.0999,0.5748,-0.007834520547945206,-0.015,-0.0662,0.1448
15,15,1970-01-01T10:30Z,0.1987800000000001,0.1669,0.0939,0.531,-0.010056438356164384,-0.0149,-0.061,0.1333
15,15,1970-01-01T10:45Z,0.20433917808219196,0.174,0.0963,0.6575,-0.012643561643835623,-0.0228,-0.0674,0.1402
15,15,1970-01-01T11:00Z,0.2020391780821918,0.1688,0.1001,0.5461,-0.013811506849315064,-0.0215,-0.0658,0.1285
15,15,1970-01-01T11:15Z,0.20659616438356176,0.1732,0.0901,0.576,-0.014160547945205484,-0.0228,-0.0656,0.1147
15,15,1970-01-01T11:30Z,0.21586575342465755,0.1893,0.1008,0.5816,-0.011565753424657542,-0.0178,-0.0639,0.1228
15,15,1970-01-01T11:45Z,0.22249780821917814,0.1965,0.1024,0.5425,-0.013671506849315077,-0.0217,-0.0744,0.1226
15,15,1970-01-01T12:00Z,0.22929479452054805,0.2046,0.1056,0.5993,-0.013967397260273984,-0.021,-0.0704,0.1365
15,15,1970-01-01T12:15Z,0.2402972602739728,0.216,0.1154,0.6591,-0.015544109589041098,-0.023,-0.0765,0.1657
15,15,1970-01-01T12:30Z,0.25379260273972587,0.2306,0.1075,0.6829,-0.017982191780821923,-0.023,-0.0815,0.0995
15,15,1970-01-01T12:45Z,0.27524821917808245,0.2669,0.1168,0.5931,-0.017257260273972615,-0.0222,-0.0793,0.1316
15,15,1970-01-01T13:00Z,0.28385205479452047,0.2702,0.1258,0.6397,-0.01934438356164384,-0.0286,-0.1181,0.1354
15,15,1970-01-01T13:15Z,0.2916893150684932,0.2794,0.13,0.6579,-0.021957260273972594,-0.0271,-0.0912,0.1164
15,15,1970-01-01T13:30Z,0.29868328767123303,0.2894,0.1398,0.6239,-0.018802191780821906,-0.0262,-0.1049,0.121
15,15,1970-01-01T13:45Z,0.2983567123287673,0.2872,0.1342,0.5715,-0.022930958904109604,-0.0285,-0.0909,0.1381
15,15,1970-01-01T14:00Z,0.3051098630136988,0.287,0.1452,0.6354,-0.02224,-0.0274,-0.1092,0.1073
15,15,1970-01-01T14:15Z,0.303735616438356,0.2925,0.1246,0.7834,-0.024134794520547936,-0.0274,-0.108,0.0996
15,15,1970-01-01T14:30Z,0.29416821917808217,0.2832,0.155,0.6558,-0.02153835616438356,-0.0285,-0.1134,0.1083
15,15,1970-01-01T14:45Z,0.3040454794520549,0.2845,0.134,0.7189,-0.018935616438356166,-0.0243,-0.0987,0.123
15,15,1970-01-01T15:00Z,0.2977438356164382,0.2805,0.1241,0.7837,-0.018283013698630144,-0.0251,-0.1064,0.1407
15,15,1970-01-01T15:15Z,0.29420465753424635,0.2806,0.1072,0.7315,-0.019391232876712326,-0.0235,-0.1011,0.1145
15,15,1970-01-01T15:30Z,0.29669642857142864,0.28375,0.1187,0.8018,-0.016998626373626365,-0.023350000000000003,-0.0911,0.1532
15,15,1970-01-01T15:45Z,0.2910755494505495,0.2744,0.1176,0.6764,-0.019429120879120874,-0.0257,-0.1306,0.1137
15,15,1970-01-01T16:00Z,0.29236346153846143,0.27965,0.1326,0.7703,-0.015268406593406595,-0.024,-0.0977,0.1521
15,15,1970-01-01T16:15Z,0.2842032967032969,0.27545,0.1312,0.7242,-0.014072527472527475,-0.01855,-0.0952,0.1564
15,15,1970-01-01T16:30Z,0.2839107142857142,0.26695,0.1351,0.6411,-0.015700549450549443,-0.0211,-0.1322,0.1168
15,15,1970-01-01T16:45Z,0.28491620879120905,0.27555,0.1451,0.6432,-0.014202472527472525,-0.0204,-0.1169,0.1225
15,15,1970-01-01T17:00Z,0.2948972527472531,0.28385,0.1242,0.6499,-0.012134890109890108,-0.0185,-0.0914,0.1367
15,15,1970-01-01T17:15Z,0.28940494505494485,0.2722,0.1078,0.7428,-0.013226648351648343,-0.0206,-0.0835,0.175
15,15,1970-01-01T17:30Z,0.28996263736263717,0.273,0.117,0.7275,-0.010228021978021975,-0.017,-0.0862,0.1733
